Name,Type,Address,Ratings,Location,Price,Image
Mughal House,Restaurant,"Phan Thiet, Vietnam",4.3,Phan Thiet,280000,https://media-cdn.tripadvisor.com/media/photo-s/0a/29/9e/c8/interior-and-exterior.jpg
Gap Go,Restaurant,"Phan Thiet, Vietnam",4.0,Phan Thiet,220000,http://photos.wikimapia.org/p/00/01/09/27/95_big.jpg
Pacifico,Restaurant,"Phan Thiet, Vietnam",4.2,Phan Thiet,250000,https://img.restaurantguru.com/cbab-Restaurant-Pacifico-Pizzeria-facade.jpg
Thanh Lan Restaurant,Restaurant,"58A Huynh Thuc Khang",4.0,Phan Thiet,300000,https://cuongdulich.com/assets/posts/1629771608-nha-hang-phan-thiet00005.jpg
Warung,Restaurant,"Phan Thiet, Vietnam",4.1,Phan Thiet,200000,http://photos.wikimapia.org/p/00/01/09/27/95_big.jpg
Food 69,Restaurant,"Hem 69 Nguyen Dinh Chieu",4.0,Phan Thiet,150000,https://statics.vinpearl.com/phan-thiet-food-6_1691997475.jpg
Nu Hoang Bien,Restaurant,"3 Nguyen Dinh Chieu",3.9,Phan Thiet,250000,https://media-cdn.tripadvisor.com/media/photo-s/29/ae/12/c3/com-nieu-phan-thi-t-set.jpg
Phan Thiet Restaurant,Restaurant,"Phan Thiet, Vietnam",4.0,Phan Thiet,300000,https://media-cdn.tripadvisor.com/media/photo-s/29/cb/08/bc/nha-hang-o-sao-phan-thi.jpg
Quan Nhau Xuyendem,Restaurant,"144 Nguyen Dinh Chieu",3.8,Phan Thiet,150000,https://img.restaurantguru.com/r689-QUAN-NHAU-SAN-VUON-PHAN-THIET-SHIP-exterior.jpg
Nam Tho 1,Restaurant,"33 Nguyen Dinh Chieu",3.9,Phan Thiet,200000,https://img.restaurantguru.com/w550/h367/r19a-Nha-Hang-Phuc-Tho-Nam-Tho-2-cu-photo.jpg
FLC City Hotel,Hotel,"1 Ly Thai To",5.0,Quy Nhon,2800000,https://www.flc.vn/wp-content/uploads/2019/10/viber_image_2019-10-21_09-28-10.jpg
FLC Condotel,Hotel,"3 Ly Thai To",4.5,Quy Nhon,2200000,https://www.flc.vn/wp-content/uploads/2019/10/viber_image_2019-10-21_09-28-10.jpg
FLC Sea Tower,Hotel,"27 Vo Thi Yen",4.5,Quy Nhon,1800000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/352955779.jpg?k=b8ece8ae7af81002933e14f507b7b110f8d54c88b363d3080e21d7fa26f11162&o=&hp=1
L’Amor Boutique Hotel,Hotel,"1H1 Nguyen Thi Dinh",4.0,Quy Nhon,1400000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d9/c5/0e/l-amor-boutique-hotel.jpg?w=1400&h=-1&s=1
Thanh Linh 1,Hotel,"148 Nguyen Hue",2.0,Quy Nhon,400000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9e/d1/ad/khach-s-n-thanh-linh.jpg?w=1000&h=-1&s=1
TMS Quy Nhon,Hotel,"28 Tran Hung Dao",5.0,Quy Nhon,2500000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/577553184.jpg?k=bc79a7361a6a602b43d5c63639495c57bf8db88fb7abc3de1e6127381c4aab41&o=&hp=1
Mento Hotel,Hotel,"Nguyen Hue",3.5,Quy Nhon,900000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/6a/62/33/getlstd-property-photo.jpg?w=700&h=-1&s=1
Fleur De Lys Hotel Quy Nhon,Hotel,"Quy Nhon, Vietnam",4.5,Quy Nhon,2100000,https://tripzone.vn/uploads/202103/12/24/154439-tq.jpg
Hata Hotel,Hotel,"35 Nguyen Nhac",3.0,Quy Nhon,650000,https://media-cdn.tripadvisor.com/media/photo-s/1b/4c/0a/fc/hata-hotel.jpg
Sai Gon Quy Nhon Hotel,Hotel,"Quy Nhon, Vietnam",4.0,Quy Nhon,1500000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/df/c2/96/saigon-quy-nhon-hotel.jpg?w=700&h=-1&s=1
Hoang Huy,Hotel,"Quy Nhon, Vietnam",2.0,Quy Nhon,350000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/410916805.jpg?k=ed9210b4dbccfbd81667f9ed8bbdd1da98f20e9808f28a19fceeb82ad2b2b145&o=&hp=1
Hai Huong Hotel,Hotel,"Quy Nhon, Vietnam",2.0,Quy Nhon,400000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/4a/d5/3a/hai-huong-hotel.jpg?w=700&h=-1&s=1
Y Linh,Hotel,"18 Nguyen Hue",2.0,Quy Nhon,450000,https://pix10.agoda.net/hotelImages/285051/-1/f9b1ff50dcaff452e4232b0daf3a95fe.jpg?ca=19&ce=1&s=1024x768
Hong Kong Hotel,Hotel,"Quy Nhon, Vietnam",3.0,Quy Nhon,700000,https://autourasia.fr/uploads/Travel-Guide-Vietnam/Quy-Nhon/top-07-best-5-star-hotels-and-resorts-in-quy-nhon-binh-dinh/700-flc-luxury-hotel-quy-nhon.jpg
Hoang Nam Hotel,Hotel,"Quy Nhon, Vietnam",3.0,Quy Nhon,600000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/172411712.jpg?k=25457f8b395cd13570c541823eb29d7038e9d0d699e7173607ad31bf4593ae5e&o=
Bao Ngan Hotel,Hotel,"Quy Nhon, Vietnam",2.0,Quy Nhon,350000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/273888385.jpg?k=1dd8f892d1108ad196b3c0d22cb104afad12aa4b3a4f756b2f8876c1ade91ef6&o=
Phuong Dong Hotel,Hotel,"3/21-23 Ngo May",3.0,Quy Nhon,550000,https://cdn2.vietnambooking.com/wp-content/uploads/hotel_pro/hotel_358167/bbcca69b2048165a4498015f84a0ea85.jpg
Hung Thinh Hotel,Hotel,"Vo Lieu",3.0,Quy Nhon,650000,https://media-cdn.tripadvisor.com/media/photo-s/0e/d7/62/f7/hung-thinh-hotel.jpg
Ngoc Quy Mini House,Hotel,"Quy Nhon, Vietnam",2.0,Quy Nhon,300000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/32/9b/c1/caption.jpg?w=700&h=-1&s=1
Moon's House,Hotel,"82 Vu Bao",2.0,Quy Nhon,350000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/421898627.jpg?k=417ccc8161487071e85cc3679030c15a026fa33c0fcf7f26d6299c054cc0c950&o=&hp=1
Hoang Yen Hotel,Hotel,"Quy Nhon, Vietnam",3.5,Quy Nhon,900000,https://pix10.agoda.net/hotelImages/285380/-1/8d4cc9f06c8f07d400fa5b7759a08bcd.jpg?ca=7&ce=1&s=1024x768
Anya Premier Hotel,Hotel,"44 An Duong Vuong",5.0,Quy Nhon,2400000,https://quynhonbooking.vn/wp-content/uploads/2022/10/Anya-Premier-Hotel-Quy-Nhon-2.jpg
Hai Au Hotel,Hotel,"Quy Nhon, Vietnam",4.0,Quy Nhon,1600000,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2020/09/khach-san-hai-au-quy-nhon-1.jpg
Huong Viet Restaurant,Restaurant,"122 Xuan Dieu",4.3,Quy Nhon,350000,https://monngonquynhon.com/wp-content/uploads/2024/02/nha-hang-huong-viet.jpg
Ca Khoi,Restaurant,"Vo Thi Yen",4.2,Quy Nhon,280000,https://media-cdn.tripadvisor.com/media/photo-m/1280/28/8e/ea/68/ca-khoi-restaurant.jpg
Ca Keo Nang Kieu,Restaurant,"20 Vo Thi Yen",4.1,Quy Nhon,200000,https://hotel84.com/hotel84-images/news/photo/met-ca-keo-nang-kieu.jpg
Dokki Restaurant,Restaurant,"27 Vo Thi Yen",4.5,Quy Nhon,320000,https://static.vinwonders.com/production/Quy-Nhon-restaurants-banner.jpg
Sisters Tavern And Pizzeria,Restaurant,"94 Tran Phu",4.4,Quy Nhon,250000,https://media-cdn.tripadvisor.com/media/photo-p/15/5f/b0/3b/sisters-tavern-pizzeria.jpg
Mi Cay Seoul Quy Nhon 2,Restaurant,"335 Nguyen Thai Hoc",4.0,Quy Nhon,150000,https://micayseoul.com.vn/wp-content/uploads/2025/06/Menu-Quy-Nhon-KV2-03.png
Mi Cay Sasin,Restaurant,"148 Nguyen Thi Dinh",4.0,Quy Nhon,120000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=122131824272681954
Pho Danh,Restaurant,"9 Tran Cao Van",4.3,Quy Nhon,50000,https://static.vinwonders.com/production/pho-quy-nhon-8-753x431.jpg
Com Nieu Hoi An - Quy Nhon,Restaurant,"Nguyen Tat Thanh",4.2,Quy Nhon,180000,https://lh5.googleusercontent.com/p/AF1QipPUTy5HFNukgjFPlNA7jq1f9WNCOG8uk3eQ3Dw
Thanh Tam,Restaurant,"Quy Nhon, Vietnam",3.9,Quy Nhon,150000,https://images.happycow.net/venues/1024/82/63/hcmp82636_2597912.jpeg
Buratino,Restaurant,"380 Nguyen Thai Hoc",4.1,Quy Nhon,220000,https://visitbinhdinh.vn/wp-content/uploads/2021/01/buratino_pizza.jpg
Ut Loi,Restaurant,"25 Hoa Lu",4.0,Quy Nhon,100000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1079971356157250
Bun Thuy,Restaurant,"261 Tang Bat Ho",4.3,Quy Nhon,45000,https://quynhontourist.vn/wp-content/uploads/2023/01/da-dang-cac-loai-bun-ngon-tai-quan-bun-thuy.jpeg
Athena Restaurant,Restaurant,"43 Nguyen Trung Truc",4.2,Quy Nhon,280000,https://cdn.guland.vn/photos/shares/271492190.jpg
Ngoc Nga,Restaurant,"Quy Nhon, Vietnam",4.1,Quy Nhon,50000,https://top10quynhon.com/wp-content/uploads/banh-kem-ngoc-nga.jpg
Phong Nha,Restaurant,"Cau So 7, Dao Tan",4.0,Quy Nhon,150000,https://cdn.vietnamisawesome.com/wp-content/uploads/2024/01/phong-nha-lake-house-resort-2-1.jpg
Quy Nhon Sports Bar,Restaurant,"92 An Duong Vuong",4.4,Quy Nhon,200000,https://vietnamreviewer.com/wp-content/uploads/2023/09/Quy-Nhon-Sports-Bar.jpg
Sho,Restaurant,"1A5 Nguyen Trung Tin",4.3,Quy Nhon,300000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=985021883667563
Nho,Restaurant,"Quy Nhon, Vietnam",4.0,Quy Nhon,120000,https://media-cdn.tripadvisor.com/media/photo-s/19/8d/2a/2a/chu-n-b-ti-c-chu-dao.jpg
Banh Xeo Chay,Restaurant,"281 Bach Dang",4.2,Quy Nhon,40000,https://guidevietnam.org/wp-content/uploads/2018/06/Banh-xeo-Quy-Nhon-Binh-Dinh-1.jpg
The Pepa's Kitchen,Restaurant,"Quy Nhon, Vietnam",4.1,Quy Nhon,180000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1220262153436081
Bun Mam Co Bong,Restaurant,"Quy Nhon, Vietnam",4.4,Quy Nhon,35000,https://down-vn.img.susercontent.com/vn-11134513-7ras8-md1rktljytzwa5
Chao Hau,Restaurant,"Quy Nhon, Vietnam",4.3,Quy Nhon,50000,https://i.ytimg.com/vi/GjrHkjTV4dg/hq720_2.jpg?sqp=-oaymwEYCNAFENAFSFryq4qpAwoIARUAAIhC0AEB&rs=AOn4CLD46TZOPjtQa7P9mM87St8rUYt3eA
My Quang 92,Restaurant,"92 Hai Ba Trung",4.2,Quy Nhon,40000,https://toplist.vn/images/800px/my-quang-92-537906.jpg
Nuc Nic House,Restaurant,"45 Hoang Dieu",4.1,Quy Nhon,150000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1197483579047053
La Jules,Restaurant,"18 Tran Dang Phong",4.0,Quy Nhon,200000,https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/d7/29/69/la-jules-coffee.jpg
The Social - Breakfast, Pizza & Pub Food,Restaurant,"79 Y Lan",4.3,Quy Nhon,220000,https://lh3.googleusercontent.com/p/AF1QipPdFC-Dqjq4-zhuhcP-18pzXrNnnAtOlm3OdWnN=s680-w680-h510
OM Vegan Bistro,Restaurant,"2A Tran Nguyen Dan",4.5,Quy Nhon,120000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=122118766376524913
Bo Ne ViVu,Restaurant,"90 Hai Ba Trung",4.2,Quy Nhon,60000,https://cdn.xanhsm.com/2025/01/f0cc0a8b-bo-ne-quy-nhon-5-936x1024.jpg
Bo Ne 168,Restaurant,"168 Tang Bat Ho",4.1,Quy Nhon,55000,https://inhat.vn/wp-content/uploads/2020/11/bo-ne-quy-nhon-1.jpg
Hai Rom Tapas,Restaurant,"35/4 Ly Thai To",4.3,Quy Nhon,280000,https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/1a/8f/e2/hai-rom-tapas-bar.jpg
Pho Bat Da 425,Restaurant,"23 Phan Boi Chau",4.4,Quy Nhon,65000,https://danangprivatecar.com/wp-content/uploads/2023/10/With-a-history-of-over-100-years-Pho-Bat-Dan-proudly-stands-as-one-of-the-pho-restaurants-with-the-most-distinctive-and-authentic-flavors.jpeg
Banh Xeo,Restaurant,"562 Bach Dang",4.3,Quy Nhon,40000,https://vietnamnomad.com/wp-content/uploads/2022/01/Banh-Xeo-Quy-Nhon-Vietnamnomad-696x696.jpg
Wara Wara Izakaya,Restaurant,"63 Chuong Duong",4.4,Quy Nhon,350000,https://img.restaurantguru.com/c6a5-Restaurant-Wara-Wara-Izakaya-Quy-Nhon-food.jpg
Nasi Asia,Restaurant,"49 Hoang Dieu",4.0,Quy Nhon,150000,https://static.vinwonders.com/production/Quy-Nhon-restaurants-banner.jpg
Gio Bien,Restaurant,"Quy Nhon, Vietnam",3.9,Quy Nhon,180000,https://assets.avanihotels.com/image/upload/q_auto,f_auto/media/minor/avani/images/quy_nhon/eating/vquy_gio_teaser_1117x670.jpg
Tinh Tam (Chay),Restaurant,"Quy Nhon, Vietnam",4.1,Quy Nhon,80000,https://cdn.restaurants-world.com/bo-de-tinh-tam-chay/photo-10.jpg
Thanh Van,Restaurant,"159 Quy Nhon",4.0,Quy Nhon,100000,https://img.restaurantguru.com/w550/h367/r3d6-Com-Chay-Thanh-Van-dishes.jpg
Tam Thien,Restaurant,"Quy Nhon, Vietnam",4.2,Quy Nhon,90000,https://images.happycow.net/venues/1024/54/94/hcmp54946_91431.jpeg
Name,Type,Address,Ratings,Location,Price,Image
Mercure Haiphong,Hotel,"12 Lach Tray",4.5,Hai Phong,2100000,https://media-cdn.tripadvisor.com/media/photo-s/17/5a/37/75/exterior-view.jpg
Vinpearl Rivera Hai Phong,Hotel,"Manhattan 9, Vinhomes Imperia",5.0,Hai Phong,3200000,https://exp.cdn-hotels.com/hotels/40000000/39660000/39652500/39652446/6331603a_z.jpg
Hilton Hai Phong,Hotel,"Tran Quang Khai",5.0,Hai Phong,2800000,https://haiphonghomes.vn/images/project/du-an-hilton-hai-phong-1_50.jpg
Pullman Hai Phong Grand,Hotel,"12 Tran Phu",5.0,Hai Phong,3500000,https://d2e5ushqwiltxm.cloudfront.net/wp-content/uploads/sites/301/2024/06/28083139/pullman_hai_phong_home_slide_01-724x357.jpg
Melia Vinpearl Hai Phong Rivera,Hotel,"Hai Phong, Vietnam",4.8,Hai Phong,2900000,https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20019411-694aff9433d6fbc659348849375e746c.jpeg?tr=q-40,w-740,h-465&_src=imagekit
Huu Nghi Hotel,Hotel,"60A Dien Bien Phu",4.0,Hai Phong,1100000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/659695338.jpg?k=1987a9250a7f936f4019aad31ff53646ef2b21ee78627ca80fa224a22c0c0bf3&o=
Monte Carlo Hotel,Hotel,"Hai Phong, Vietnam",4.0,Hai Phong,950000,https://www.hoteljob.vn/uploads/images/2021/10/14-08/Capture.JPG
Tray Hotel,Hotel,"49 Lach Tray",4.2,Hai Phong,1400000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/e7/f8/15/hotel-lobby.jpg?w=700&h=-1&s=1
Draco Thang Long Hotel,Hotel,"2 Hoang Van Thu",4.1,Hai Phong,1200000,https://media-cdn.tripadvisor.com/media/photo-p/11/71/11/1d/photo7jpg.jpg
Bach Dang Hotel,Hotel,"Hai Phong, Vietnam",3.5,Hai Phong,750000,https://i.travelapi.com/lodging/67000000/66730000/66727300/66727243/6b87df13_z.jpg
Hoang Hai Hotel,Hotel,"109 Cau Dat",3.0,Hai Phong,600000,https://media-cdn.tripadvisor.com/media/photo-s/0e/31/a0/f2/insegna.jpg
Bao Anh Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,550000,https://media-cdn.tripadvisor.com/media/photo-p/08/7e/5b/d2/photo0jpg.jpg
Hoang Long Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,650000,https://i.ytimg.com/vi/iewAUm6cj0c/maxresdefault.jpg
Kim Thanh Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,500000,http://www.hotel84.com/hotels/hotels84-images/product/img1/kim-thanh-hotel.jpg
Monaco Hotel,Hotel,"Hai Phong, Vietnam",3.5,Hai Phong,800000,https://media-cdn.tripadvisor.com/media/photo-s/05/3f/d0/1a/monaco-hotel.jpg
Lasvegas Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,450000,https://i.ytimg.com/vi/Ji8NaQelCEo/maxresdefault.jpg
An Dao Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,520000,https://www.itimaker.com/images/where-to-stay-in-haiphong-vietnam.webp
Phuc Dai Loi Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,600000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/199609534.jpg?k=0f1c2f50471e37446d7a2ca5d467758c009159119cd0d971c2170d0ca192b0b0&o=
Trong Khach Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,580000,https://www.pullman-haiphong-grand.com/wp-content/uploads/sites/301/2024/07/Superior-room_26997_opt1-1.jpg
Level Hotel,Hotel,"Hai Phong, Vietnam",3.8,Hai Phong,850000,https://i.travelapi.com/lodging/11000000/10640000/10631200/10631127/b7614df7_z.jpg
Thanh Cong Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,550000,https://i.travelapi.com/lodging/22000000/21090000/21080300/21080271/f385cbe5_z.jpg
Tuong Vi Hotel,Hotel,"299 Le Lai",3.0,Hai Phong,600000,https://ticotravel.com.vn/wp-content/uploads/2022/03/tuong-vy-hotel-hai-phong-1.jpg
Paramount Hotel,Hotel,"Hai Phong, Vietnam",3.5,Hai Phong,750000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1358215162972939
Dong Duong Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,650000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/482950295.jpg?k=f79c9685bbb925799b5c774defb5a6b2299709ca5c86fbe86bfe8b1a42d0a79c&o=
Hoa Viet Anh Hotel,Hotel,"10B/261 Tran Nguyen Han",3.0,Hai Phong,500000,https://acihome.vn/uploads/15/thiet-ke-khach-san-phong-cach-dia-trung-hai-dep-lung-linh-tai-vung-tau-hafi-hotel-2.JPG
Phu Vinh Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,550000,https://media-cdn.tripadvisor.com/media/photo-s/0b/3b/1c/53/phu-vinh-hotel.jpg
Cat Bi Hotel,Hotel,"Hai Phong, Vietnam",3.5,Hai Phong,700000,https://live.staticflickr.com/2887/13763072603_78d71a99a3_b.jpg
Viet 4 Seasons Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,600000,https://pix10.agoda.net/hotelImages/6253844/-1/a6884e164b561314548b82a8fb58cd11.jpg?ca=7&ce=1&s=1024x768
Imperial Boat Hotel,Hotel,"Hai Phong, Vietnam",4.0,Hai Phong,1200000,https://i.travelapi.com/lodging/23000000/22570000/22569800/22569711/ee7de862_z.jpg
Quynh Trang Hotel,Hotel,"53 Nguyen Trai",3.0,Hai Phong,550000,https://media-cdn.tripadvisor.com/media/photo-s/0a/0d/da/ae/quynh-trang-hotel.jpg
Ngoc Lan Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,500000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100063735901192
Cozi Hotel,Hotel,"Hai Phong, Vietnam",3.5,Hai Phong,750000,https://cozihotel.com/wp-content/uploads/2024/01/113540632.jpg
Sinh Vien Hotel,Hotel,"Hai Phong, Vietnam",2.0,Hai Phong,300000,https://acihome.vn/uploads/15/thiet-ke-khach-san-phong-cach-dia-trung-hai-dep-lung-linh-tai-vung-tau-hafi-hotel-2.JPG
Cong Doan Hotel,Hotel,"Hai Phong, Vietnam",3.0,Hai Phong,600000,https://congdoanvietnamhotel.com/wp-content/uploads/2019/10/rsz_dsc03668.jpg
Lucy Boardgame,Restaurant,"38 Le Van Thuyet",4.5,Hai Phong,60000,https://khamphahue.com.vn/Portals/0/Medias/Nam2023/T6/Khamphahue_LucyRakuenHue18.jpg
Khoang Troi Hanh Phuc,Restaurant,"1/33 An Kim Hai",4.2,Hai Phong,80000,https://img.restaurantguru.com/w550/h367/r168-interior-Tiem-Thanh-Thoi-2021-12-1.jpg
Ngoi Do Restaurant,Restaurant,"Hai Phong, Vietnam",4.1,Hai Phong,250000,https://img.restaurantguru.com/c306-Nha-hang-Ngoi-Do-Hai-Phong-seafood.jpg
Phu Gia Restaurant,Restaurant,"Hai Phong, Vietnam",4.0,Hai Phong,300000,https://img3.restaurantguru.com/c63e-Nha-hang-Phu-Gia-Phu-Gia-Restaurant-design.jpg
Pizza Hut To Hieu,Restaurant,"91 To Hieu",4.0,Hai Phong,200000,https://img.restaurantguru.com/ca29-Restaurant-Pizza-Hut-Aeon-Mall-Hai-Phong-pizza.jpg
Ma Vie Restaurant,Restaurant,"41 Le Loi",4.3,Hai Phong,280000,https://img.restaurantguru.com/w550/h367/r0b2-Ma-Vie-advertisement.jpg
Ding Tea,Restaurant,"28 Tran Hung Dao",3.9,Hai Phong,50000,https://aeonmall-haiphong-lechan.com.vn/wp-content/uploads/2020/11/ding-tea-aeon-mall-hai-phong-le-chan.png
Ganesh Indian Restaurant,Restaurant,"Hai Phong, Vietnam",4.4,Hai Phong,250000,https://haiphongtours.com/wp-content/uploads/2021/02/Nha-hang-An-Do-Ganesh-Hai-Phong.jpg
Tuyet Hai San Lau Nguoi 1,Restaurant,"Hai Phong, Vietnam",4.0,Hai Phong,300000,https://img3.restaurantguru.com/c55a-Hoa-Tuyet-Restaurant-sashimi.jpg
Nature Kafe,Restaurant,"Tran Phu",4.2,Hai Phong,70000,https://img.restaurantguru.com/w550/h367/ra60-NATURE-KAFE-Specialty-Coffee-interior-2022-12.jpg
Oc So,Restaurant,"87 Hong Bang",4.3,Hai Phong,150000,https://img.restaurantguru.com/w550/h367/r779-Oc-mussels.jpg
Starbucks Hai Phong,Restaurant,"Hai Phong, Vietnam",4.3,Hai Phong,90000,https://i.ytimg.com/vi/oiihx049Oyc/maxresdefault.jpg
Bonne Vie Steak House,Restaurant,"Hai Phong, Vietnam",4.4,Hai Phong,450000,https://media.mia.vn/uploads/blog-du-lich/bonne-vie-steak-house-restaurant-hai-phong-su-ket-hop-tinh-hoa-am-thuc-a-au-1648793121.jpg
Nam Giao,Restaurant,"20 Le Dai Hanh",4.2,Hai Phong,80000,https://media-cdn.tripadvisor.com/media/photo-s/07/fe/75/bb/nam-giao.jpg
Got Tea,Restaurant,"Hai Phong, Vietnam",4.1,Hai Phong,55000,https://91squarefeet.com/wp-content/uploads/2023/08/GotTea_Site_5.jpg
Lau Tu Xuyen,Restaurant,"23 Minh Khai",4.2,Hai Phong,350000,https://lh3.googleusercontent.com/p/AF1QipPyWIr6U8cSZz4hJW2q9icDVu7WWgfy7pqpCkn6=s680-w680-h510
Gong Cha,Restaurant,"Hai Phong, Vietnam",4.2,Hai Phong,60000,https://gongcha.com.vn/wp-content/uploads/2018/02/IMG_02022018_164812_0.jpg
Lau Nuong,Restaurant,"Hai Phong, Vietnam",4.0,Hai Phong,220000,https://img.restaurantguru.com/w550/h367/rdfd-food-BUSAN-LAU-NUONG-31-182-VAN-CAO-HAI-PHONG.jpg
Zozo BBQ,Restaurant,"Hai Phong, Vietnam",4.1,Hai Phong,280000,https://chillvietnam.com/wp-content/uploads/2022/12/zozo-bbq-grill-bar-quan-bar-ket-hop-nuong-bbq-chat-luong-khong-the-bo-qua-1671718913-1024x683.jpeg
Na‘s Tea Room,Restaurant,"4",4.3,Hai Phong,70000,https://www.hoteljob.vn/uploads/images/2022/02/16-09/136746919_3831056710265593_3954415697695476234_n.jpg
Butabasor Tea & Fruits,Restaurant,"56-BT1 Ly Thanh Long",4.1,Hai Phong,65000,https://hpbook.thietbiytegiadinh.vn/2024-09/120924_100151224.jpg
Oggy - Fusion Restaurant,Restaurant,"54-BT1 Ly Thanh Long",4.2,Hai Phong,200000,https://toplist.vn/images/800px/oggy-fusion-restaurant-1147303.jpg
Cleopatra Bistro,Restaurant,"52-BT1 Ly Thanh Long",4.3,Hai Phong,250000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=61552335765806
Ga Tuoi Minh Hoach,Restaurant,"Hai Phong, Vietnam",4.0,Hai Phong,180000,https://img.restaurantguru.com/w550/h367/r427-interior-Nha-Hang-Ga-Tuoi-Minh-Hoach-2024-05-1.jpg
Hoa Oc,Restaurant,"69 May To",4.2,Hai Phong,120000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100059898648291
Thai Milk Tea,Restaurant,"69 Dinh Dong",4.0,Hai Phong,40000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100083348582284
Pho Ha Thanh,Restaurant,"Hai Phong, Vietnam",4.2,Hai Phong,50000,https://img.restaurantguru.com/w550/h367/reb4-Pho-Ha-Thanh-food-2024-05-1.jpg
My Van Than,Restaurant,"Hai Phong, Vietnam",4.1,Hai Phong,45000,https://vietnam-amazing.com/wp-content/uploads/2023/12/mi-van-than-ngon.jpeg
Nha Luom,Restaurant,"69 Tran Phu",4.3,Hai Phong,220000,https://img.restaurantguru.com/w550/h367/rf1a-interior-Nha-Luom-Xuong-che-tac-do-uong-thu-cong-2024-05-2.jpg
Bit Tet Trinh,Restaurant,"70 Tran Phu",4.1,Hai Phong,150000,https://toplist.vn/images/800px/bit-tet-trinh-1229826.jpg
Tra Cuc Diamond,Restaurant,"31-33 Minh Khai",4.4,Hai Phong,35000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100069388909633
Vegetarian Restaurant,Restaurant,"Hai Phong, Vietnam",4.2,Hai Phong,80000,https://comnieuvuongtron.com/wp-content/uploads/2019/06/chay.jpg
Mama Chang,Restaurant,"Hai Phong, Vietnam",4.0,Hai Phong,200000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=61553480972025
Banh Da Cua Hai Phong,Restaurant,"Hai Phong, Vietnam",4.6,Hai Phong,40000,https://dulich3mien.vn/wp-content/uploads/2022/03/BANH-DA-CUA-HAI-PHONG-01-min.jpg
Oc 131,Restaurant,"Hai Phong, Vietnam",4.2,Hai Phong,100000,https://vietnamreviewer.com/wp-content/uploads/2023/11/Oc-Hai-Phong-Quyen-Oc.jpg
Com Nieu 37,Restaurant,"29 Minh Khai",4.1,Hai Phong,120000,https://comnieu37.vn/wp-content/uploads/2024/12/PHG08560-768x715.jpg
Luxury Hotel,Hotel,"Ngo Tat To, Bac Ninh",3.5,Bac Ninh,750000,https://booking.muongthanh.com/images/hotels/hotels/original/muong-thanh-bac-ninh-1_1663925785.jpg
